"","tweet","full_text","retweet_count","favorite_count","lang","word_count","bingNeg","bingPos","bingWords","bing","loughNeg","loughPos","loughWords","lough","nrcNeg","nrcPos","nrcWords","nrc","bingRatio","loughRatio","nrcRatio"
"2156",2463,"""As hospitals in India run out of oxygen and the country continues to set alarming records for confirmed coronavirus cases and deaths, officials have ordered Twitter to take down social media posts critical of the government’s pandemic response."" https://t.co/saeSHNR3aE",6005,15880,"en",41,2,0,2,2.43902438905413e-10,1,0,1,2.43902438905413e-10,2,1,3,0.0243902441344438,0.0487804878048781,0.024390243902439,0.0731707317073171
"2157",2464,"It's very hopeful to see how far and wide this text has spread! Imagine if we for once actually listened to what scientists say, rather than just repeat phrases like ""listen to the science"" while still primarily listening to companies and billionaires. Just imagine.
#MindTheGap https://t.co/iCxEkwIfqE",732,3581,"en",48,0,2,2,0.0416666668576389,0,0,0,2.08333333246528e-10,0,1,1,0.0208333335329861,0.0416666666666667,0,0.0208333333333333
"2158",2465,"RT @MichaelEMann: This is DANGEROUSLY misguided and unhelpful take from @BillGates (https://t.co/LcPL9c8am4). It promotes classic #NewClima…",717,0,"en",18,2,1,3,0.0555555560493827,1,0,1,5.55555554938272e-10,1,1,2,0.0555555560493827,0.166666666666667,0.0555555555555556,0.111111111111111
"2159",2466,"A Year To Change The World episode 1 will air tonight at 9.35pm on ABC in Australia. https://t.co/PjoILfCpIT",1046,12206,"en",20,0,0,0,4.999999995e-10,0,0,0,4.999999995e-10,0,0,0,4.999999995e-10,0,0,0
"2160",2467,"RT @astroehlein: 🇪🇺 Dear EU Citizens, 

🇬🇧 Dear UK Citizens, 

🇺🇸 Dear US Citizens, 

🇦🇺 Dear Australian Citizens, 

Do you want a longer p…",7359,0,"en",20,0,0,0,4.999999995e-10,0,0,0,4.999999995e-10,0,4,4,0.2000000003,0,0,0.2
"2161",2468,"Yes we need to balance out some emissions that can't be eliminated (agriculture etc). But as it is now I dare to claim that these distant net zero targets aren't about that, rather they're about communication tactics and making it seem like we're acting without having to change.",394,2979,"en",48,0,1,1,0.0208333335329861,0,0,0,2.08333333246528e-10,0,2,2,0.0416666668576389,0.0208333333333333,0,0.0416666666666667
"2162",2469,"""We’ve never faced a challenge such as the climate crisis before. So we don’t know what could happen if we took action – and that is also very hopeful.
If the media started treating the climate crisis like a crisis that could change everything overnight.""
https://t.co/t1KCAcF3HO",1772,8594,"en",47,3,2,5,0.0425531916840199,4,0,4,2.1276595735627e-10,4,2,6,0.0425531916840199,0.106382978723404,0.0851063829787234,0.127659574468085
"2163",2470,"“So we come to the rather bewildering conclusion that it’s the Social Democrats and the Greens in Finland and Sweden who are weakening the taxonomy. Well done!” says Pascal Canfin chair of the EU Parliament environment committee on “unscientific” taxonomy. https://t.co/f8hxvRtuAJ",413,2130,"en",43,2,1,3,0.0232558141752299,1,0,1,2.32558139426717e-10,0,0,0,2.32558139426717e-10,0.0697674418604651,0.0232558139534884,0
"2164",2471,"RT @amnesty: We believe in demanding fair and equal access to Covid-19 vaccinations.

So does @GretaThunberg. https://t.co/2IPM1kdjAO",981,0,"en",20,0,1,1,0.05000000045,0,0,0,4.999999995e-10,1,2,3,0.1000000004,0.05,0,0.15
"2165",2472,"Heartbreaking to follow the recent developments in India. The global community must step up and immediately offer the assistance needed. #CovidIndia https://t.co/OaJVTNXa6R",16088,50400,"en",24,1,0,1,4.16666666319444e-10,0,0,0,4.16666666319444e-10,1,4,5,0.166666666944444,0.0416666666666667,0,0.208333333333333
"2166",2473,"RT @dansiddiqui: Never imagined that I would be a witness to these scenes in my hometown. Coronavirus disease (COVID-19) continues to wreak…",7760,0,"en",23,1,0,1,4.3478260831758e-10,0,0,0,4.3478260831758e-10,2,0,2,4.3478260831758e-10,0.0434782608695652,0,0.0869565217391304
"2167",2474,"""Bolsonaro has approved a 24% cut to the environment budget for 2021 from the previous year’s level, just one day after vowing to increase spending to fight deforestation.""
Oops... it's almost as if our ""climate leaders"" aren't taking this seriously.
https://t.co/AvIRRyBJqu",3523,13123,"en",43,0,0,0,2.32558139426717e-10,2,0,2,2.32558139426717e-10,1,2,3,0.0465116281179016,0,0.0465116279069767,0.0697674418604651
"2168",2475,"RT @CarbonBrief: Recommended read: 'Big words, and little action': Greta Thunberg’s must-read letter to the world | @GretaThunberg @British…",568,0,"en",19,0,1,1,0.0526315794182825,0,0,0,5.26315788919668e-10,1,1,2,0.0526315794182825,0.0526315789473684,0,0.105263157894737
"2169",2477,"This is one of the most important and informative texts I have ever read on the climate- and ecological crises. It's quite long, but worth every second of reading. Please republish and share wherever possible.",904,5573,"en",35,0,2,2,0.0571428573959184,1,1,2,0.0285714288408163,0,4,4,0.114285714506122,0.0571428571428571,0.0571428571428571,0.114285714285714
"2170",2478,"""The time has come to voice our fears and be honest with wider society. Current net zero policies will not keep warming to within 1.5°C because they were never intended to. They were and still are driven...to protect business as usual, not the climate.""
-&gt;
https://t.co/6OMZWTsU8D",5410,15392,"en",50,1,2,3,0.040000000184,1,0,1,1.9999999992e-10,0,4,4,0.080000000168,0.06,0.02,0.08
"2171",2479,"If believing that we can change our system and our way of thinking in order to safeguard future living conditions for life on earth as we know it is considered “naive”, then what do you call believing that “net zero” from these “climate leaders” will save us?
#MindTheGap https://t.co/svrFQXLC3O",716,3907,"en",51,1,0,1,1.96078431295656e-10,0,0,0,1.96078431295656e-10,1,4,5,0.0784313727143406,0.0196078431372549,0,0.0980392156862745
"2172",2480,"Yes, there are countless opportunities connected to taking real, bold climate action. But as long as we only treat it as “an opportunity” rather than the existential crisis it is we won’t get out of this mess.
We can’t solve a crisis without treating it like a crisis.
#MindTheGap https://t.co/gKey016ndz",1654,6591,"en",52,4,1,5,0.0192307694156805,3,2,5,0.0384615386390533,5,5,10,0.0961538463091716,0.0961538461538462,0.0961538461538462,0.192307692307692
"2173",2481,"RT @IsataRoseline: Week 63 #ClimateStrike 
It would be easier if our leaders took it serious action to act now. None of us deserves to grow…",246,0,"en",25,0,1,1,0.040000000368,1,1,2,0.040000000368,0,2,2,0.080000000336,0.04,0.08,0.08
"2174",2482,"School strike week 140.
#MindTheGap
#climatestrikeonline
#fridaysforfuture #FaceTheClimateEmergency https://t.co/42d9F9CKLv",1619,14206,"en",11,1,0,1,9.09090907438017e-10,0,0,0,9.09090907438017e-10,1,0,1,9.09090907438017e-10,0.0909090909090909,0,0.0909090909090909
"2175",2483,"RT @_DylanHamilton_: Day 5, week 114.

Today is my last strike this week. I’ve been striking every single day because the climate crisis is…",316,0,"en",24,2,1,3,0.0416666670486111,1,0,1,4.16666666319444e-10,2,1,3,0.0416666670486111,0.125,0.0416666666666667,0.125
"2176",2484,"RT @patienceNabz: Week 57 #schoolstrike4climate #ClimateStrikeOnline We demand for #climatejusticenow
#MindTheGap #NoMoreEmptyPromises #Fri…",287,0,"en",13,0,0,0,7.69230768047337e-10,0,0,0,7.69230768047337e-10,1,0,1,7.69230768047337e-10,0,0,0.0769230769230769
"2177",2486,"RT @AaravSeth_: Week 41st #ClimateStrike🌍 in #India🇮🇳

Alarming!❗🆘❗
Our planet is getting paralysed from #ClimateChange, we need to act fas…",217,0,"en",20,1,0,1,4.999999995e-10,0,0,0,4.999999995e-10,1,0,1,4.999999995e-10,0.05,0,0.05
"2178",2487,"RT @lovina_ast: Week 14: #ClimateStrike in Lucknow

We need Climate Justice!

#TheWorldIsWatching 
#ActNow 
#FaceTheClimateEmergency 
#NoMo…",155,0,"en",15,0,0,0,6.66666665777778e-10,0,0,0,6.66666665777778e-10,0,1,1,0.0666666672444444,0,0,0.0666666666666667
"2179",2488,"RT @lifewithsommer: Week 34 #ClimateStrike. This week I am asking that the EU Agriculture Council stop faking the requirement for nature an…",221,0,"en",22,0,0,0,4.54545454132231e-10,0,0,0,4.54545454132231e-10,0,2,2,0.0909090912809917,0,0,0.0909090909090909
"2180",2489,"RT @CevikusHB: My 109th week #ClimateStrike (online due to lockdown) 🌍Being disappointed by leaders is not surprising at all. What's surpri…",378,0,"en",21,1,0,1,4.76190475736961e-10,1,0,1,4.76190475736961e-10,1,0,1,4.76190475736961e-10,0.0476190476190476,0.0476190476190476,0.0476190476190476
"2181",2491,"RT @anikadafert: #ClimateStrike week 117

Earth day is every day!

#FridaysForFuture #ClimateAction #ClimateCrisis #ClimateStrikeOnline #lo…",317,0,"en",15,0,0,0,6.66666665777778e-10,0,0,0,6.66666665777778e-10,0,0,0,6.66666665777778e-10,0,0,0
"2182",2492,"RT @APEntertainment: ""Saving the world is voluntary.""Greta Thunberg (@GretaThunberg) says she hopes her new documentary inspires change. Th…",472,0,"en",19,0,0,0,5.26315788919668e-10,0,0,0,5.26315788919668e-10,0,0,0,5.26315788919668e-10,0,0,0
"2183",2493,"@lilyrosesloane Indeed it is!",5,207,"en",4,0,0,0,2.4999999875e-09,0,0,0,2.4999999875e-09,0,0,0,2.4999999875e-09,0,0,0
"2184",2494,"RT @nytimes: Greta Thunberg called on Congress to enact more concrete measures on climate change when she appeared virtually before a House…",1719,0,"en",22,0,0,0,4.54545454132231e-10,0,0,0,4.54545454132231e-10,0,0,0,4.54545454132231e-10,0,0,0
"2185",2495,"When you compare the overall current best available science to their insufficient, hypothetical ""climate targets"" you clearly see that there’s a gap, there are decades missing.
Until we adress this gap, no real solutions will be found.
Let's call out the bullsh*t.
#MindTheGap https://t.co/USlPII68Zs",1685,5877,"en",47,1,3,4,0.0638297874196469,1,1,2,0.0212765959483929,4,2,6,0.0425531916840199,0.0851063829787234,0.0425531914893617,0.127659574468085
"2186",2496,"RT @CBSThisMorning: A new @PBS &amp; @bbcstudios docuseries follows environmental activist @GretaThunberg around the world as she experiences f…",233,0,"en",19,0,0,0,5.26315788919668e-10,0,0,0,5.26315788919668e-10,0,0,0,5.26315788919668e-10,0,0,0
"2187",2497,"""How long do you honestly believe people in power like you will get away with it? How long do you think you can continue ignoring the climate crisis, the global aspect of equity and historic emissions without being held accountable?""

My testimony to the US Congress today. https://t.co/kZiTATvlvn",3436,14112,"en",50,1,1,2,0.020000000192,2,0,2,1.9999999992e-10,1,3,4,0.060000000176,0.04,0.04,0.08
"2188",2498,"RT @xiyebastida: If you missed my speech, you can watch it here 💚 https://t.co/UpO4mO1x2m",1182,0,"en",15,1,0,1,6.66666665777778e-10,1,0,1,6.66666665777778e-10,0,1,1,0.0666666672444444,0.0666666666666667,0.0666666666666667,0.0666666666666667
"2189",2499,"RT @nowthisnews: ‘We cannot fool nature and physics’ — In this NowThis exclusive, @GretaThunberg says commitments presented by countries at…",580,0,"en",19,1,0,1,5.26315788919668e-10,0,1,1,0.0526315794182825,1,1,2,0.0526315794182825,0.0526315789473684,0.0526315789473684,0.105263157894737
"2190",2500,"⚠️This is an emergency alert for the general public⚠️

#MindTheGap
#LeadersClimateSummit
#EarthDay
#NoMoreEmptySummits https://t.co/e1z1A783I2",8394,23110,"en",16,1,0,1,6.2499999921875e-10,0,0,0,6.2499999921875e-10,1,2,3,0.12500000046875,0.0625,0,0.1875
"2191",2502,"@MichaelEMann @PBS You’re the star of the show!",26,475,"en",8,0,0,0,1.249999996875e-09,0,0,0,1.249999996875e-09,0,1,1,0.1250000009375,0,0,0.125
"2192",2503,"Greta Thunberg: A Year to Change the World premieres in USA in a three-hour event on Earth Day, Thursday April 22nd at 8/7c on PBS. https://t.co/0HhDNLPFKp",1846,8907,"en",30,0,0,0,3.33333333111111e-10,0,0,0,3.33333333111111e-10,0,0,0,3.33333333111111e-10,0,0,0
"2193",2504,"RT @BBCEarthCanada: This #EarthDay2021, follow @GretaThunberg as she embarks on a journey to persuade the world to reduce carbon emissions.…",498,0,"en",20,0,0,0,4.999999995e-10,0,0,0,4.999999995e-10,0,1,1,0.05000000045,0,0,0.05
"2194",2506,"RT @_DylanHamilton_: Here we go for day 3:) #SchoolStrike4Climate https://t.co/m7qdqxvkMC",204,0,"en",12,0,0,0,8.33333331944444e-10,0,0,0,8.33333331944444e-10,0,0,0,8.33333331944444e-10,0,0,0
"2195",2507,"Lots of insufficient climate ""targets"" and ""pledges"" being presented today. Our text from October explains why they equal surrender on the 1.5°C target. Same facts pretty much apply to all high income nations.
#NoMoreEmptyPromises #FaceTheClimateEmergency  https://t.co/PzORItH05C",1130,4676,"en",39,2,1,3,0.0256410258842867,1,0,1,2.56410256278764e-10,3,3,6,0.0769230771400394,0.0769230769230769,0.0256410256410256,0.153846153846154
"2196",2508,"""German energy company Uniper has confirmed its intention to sue the Dutch government over the country’s planned coal phase-out.""
Uniper is owned by Finnish state owned Fortum.
https://t.co/6k48v7rGVJ",707,2966,"en",31,1,0,1,3.22580644953174e-10,1,0,1,3.22580644953174e-10,2,1,3,0.032258064817898,0.032258064516129,0.032258064516129,0.0967741935483871
"2197",2509,"RT @hausfath: A new report by the @IEA forecasts that global CO2 emissions from fossil fuels emissions will rebound in 2021, with the secon…",211,0,"en",24,0,0,0,4.16666666319444e-10,0,1,1,0.0416666670486111,0,0,0,4.16666666319444e-10,0,0.0416666666666667,0
"2198",2511,"""On the one hand, governments today are saying climate change is their priority. But on the other hand, we are seeing the second biggest emissions rise in history.""

So, is this what a ""green recovery"" looks like in practice...?
https://t.co/Tt0UPOO44m",2193,7614,"en",42,0,2,2,0.0476190478344671,0,0,0,2.38095237981859e-10,0,3,3,0.0714285716326531,0.0476190476190476,0,0.0714285714285714
"2199",2512,"Thank you for all the incredible response last week! Tonight 9pm BST the second episode of “A Year To Change The World” will air on @BBCOne and is available on @BBCiPlayer https://t.co/hbu3FAv1fh",848,6047,"en",34,0,3,3,0.0882352943598616,0,1,1,0.029411764982699,0,0,0,2.94117646885813e-10,0.0882352941176471,0.0294117647058824,0
"2200",2513,"Let’s all support the incredibly brave Dylan! We have your back❤️✊ https://t.co/BSOE2YEsXl",1077,9868,"en",14,0,3,3,0.214285714693878,0,1,1,0.0714285720408163,0,0,0,7.14285713265306e-10,0.214285714285714,0.0714285714285714,0
"2201",2514,"As a Swede I'm deeply offended! 
This morning I was a guest on @BBCR1  Unpopular Opinion and ""performed"" the theme song... https://t.co/yIUoIY5BZf",286,3357,"en",24,1,0,1,4.16666666319444e-10,2,0,2,4.16666666319444e-10,2,0,2,4.16666666319444e-10,0.0416666666666667,0.0833333333333333,0.0833333333333333
"2202",2515,"Since some people seem to be upset that my foundation is donating money I would once again like to remind that this money comes from awards and prizes. I don't receive any money for my activism nor do have an interest in philanthropy. Book royalties etc I give to my foundation.",763,8986,"en",51,1,2,3,0.0392156864552095,1,0,1,1.96078431295656e-10,1,7,8,0.137254902103037,0.0588235294117647,0.0196078431372549,0.156862745098039
"2203",2516,"About 1 in 4 people in high-income countries have received a COVID-19 vaccine, compared with just 1 in more than 500 in low-income countries.
My foundation will donate €100000 to support COVAX to ensure a more equitable global COVID-19 vaccine distribution. #VaccineEquity https://t.co/JKxZC4s8F7",5281,32024,"en",49,0,2,2,0.0408163267180342,0,0,0,2.04081632569763e-10,2,6,8,0.122448979745939,0.0408163265306122,0,0.163265306122449
"2204",2517,"RT @WHO: The Global Youth Mobilization initiative, being launched at an event today with @DrTedros &amp; @GretaThunberg, will fund the work of…",300,0,"en",22,0,1,1,0.0454545458677686,0,0,0,4.54545454132231e-10,0,1,1,0.0454545458677686,0.0454545454545455,0,0.0454545454545455
"2205",2518,"RT @metofficestorms: Typhoon #Surigae became the strongest typhoon in the month of April on record during the weekend. Currently moving ver…",255,0,"en",21,0,1,1,0.0476190480498866,0,1,1,0.0476190480498866,2,0,2,4.76190475736961e-10,0.0476190476190476,0.0476190476190476,0.0952380952380952
